best2_score,best3_name,job,best1_name,best4_name,best4_score,best1_score,best3_score,best2_name,id,best5_name,best5_score,name
7.8,儿女英雄传,actor,北京夏天,综艺大观,7.7,8.0,7.7,日落紫禁城,1275654,醉拳2,7.4,曹颖
7.2,真命天女,actor,情人看刀,命运交叉路,,7.3,5.6,珍珠传奇,1275656,武林外史,,陈玉玫
9.7,関ジャム 完全燃...,actor,関パニ,関ジャニ∞のジ...,9.6,9.7,9.6,关八编年史,1275657,関ジャニの仕分け∞,9.2,丸山隆平
9.2,老农民,actor,红色,炊事班的故事3,8.3,9.2,8.5,武林外传,1275658,万卷楼,8.0,刘敏
7.3,不再让你孤单,actor,11度青春之《哎》,雪域雄鹰,6.7,7.3,7.0,男人帮,1275659,11度青春之《江...,6.5,冯丹滢
8.4,第八日的蝉,actor,X医生：外科医生...,伯父和孙女的爱...,8.2,8.7,8.3,彼得的葬礼,1275661,丧失名字的女神,8.2,小林星兰
7.9,铁甲无敌奖门人,actor,你还可爱么,女人俱乐部,7.6,8.3,7.8,我爱香港,1275662,幕后玩家,7.4,陆永
8.7,恋爱沙尘暴,actor,一把青,麻醉风暴,8.4,9.1,8.4,出境事务所,1275665,那天妈妈来看我,8.2,吴慷仁
8.1,早春二月,actor,正阳门下,爱有多深,7.0,8.2,7.8,金粉世家,1275666,小丈夫,6.9,朱铁
7.9,明星金钟,actor,Super Junior Fu...,罗曼蒂克消亡史,7.7,9.1,7.8,哆啦A梦：伴我同行,1275667,智取威虎山,7.7,韩庚
7.7,爱有多深,actor,小姨多鹤,双城生活,6.9,7.9,7.0,老家门口唱大戏,1275668,真心想让你幸福,6.9,闫学晶
8.8,叶落长安,actor,士兵突击,远去的飞鹰,7.9,9.2,8.2,我的团长我的团,1275669,今生欠你一个拥抱,7.9,高峰
7.0,毕业歌,actor,大追捕,爱情故事,6.3,7.0,6.8,寒战2,1275670,变节：潜罪犯,6.1,文咏珊
6.2,义本同心,actor,法网群英,秦香莲,5.5,8.0,6.1,莲花雨,1275672,妈祖,5.4,吕晶晶
7.6,爱上哥们,actor,非凡搭档,命中注定我爱你,7.5,8.2,7.5,流星蝴蝶剑,1275675,天涯明月刀,6.1,陈楚河
8.3,九降风,actor,含苞欲坠的每一天,阵头,7.2,8.6,7.4,仙剑奇侠传,1275676,鸡排英雄,6.9,刘品言
8.2,倚天屠龙记,actor,罪美丽,贞女‧烈女,7.7,8.2,7.8,求婚事务所,1275678,春风不问路,7.5,潘仪君
8.3,金妍儿的Kiss&Cry,actor,穿透屋顶的High ...,拥抱太阳的月亮,8.0,8.6,8.2,思悼,1275681,我们可以相爱吗,7.5,陈智熙
8.0,深闺梦里情,actor,娃娃,我只在乎你,7.3,8.7,7.4,追妻三人行,1275682,危险关系,6.8,涂善妮
8.6,金粉世家,actor,浴血重生,老有所依,7.8,8.7,8.1,明星大侦探 第一季,1275683,大嫁风尚,7.4,乔振宇
8.1,圣天门口,actor,一触即发,龙门飞甲纪录片,7.3,8.8,7.4,向前一步,1275685,智取威虎山电影...,7.1,甘露
8.3,来不及说我爱你,actor,大明王朝1566,好想好想谈恋爱,8.1,9.5,8.3,妈妈的花样年华,1275687,遍地英雄,7.8,谭凯
8.3,东周列国·战国篇,actor,三国演义,我们生活的年代,7.9,9.2,7.9,小龙人,1275688,胡雪岩,7.9,樊志起
7.4,大西南剿匪记,actor,水木清华,东方战场,6.9,8.5,7.1,那样芬芳,1275692,葵花朵朵,6.9,刘名洋
8.4,金妍儿的Kiss&Cry,actor,MBC特别独幕剧--...,Love Again,7.3,8.6,8.2,我叫金三顺,1275697,丈夫死了,6.8,李雅贤
8.6,天蚕变之再与天比高,actor,我和僵尸有个约会2,精武门,8.0,8.6,8.1,我和僵尸有个约会1,1275698,烈火雄风,8.0,尹天照
7.9,学警狙击,actor,毕打自己人,心战,7.7,8.5,7.8,真相,1275701,原来爱上贼,7.5,陈茵媺
8.8,高纬度战栗,actor,大秦帝国之裂变,路客与刀客,8.4,9.1,8.4,沉默的证人,1275705,历史的拐点,8.3,王志飞
7.8,十万人家,actor,奠基者,老爸的心愿,7.7,7.9,7.7,百年往事,1275706,朱元璋,7.6,郑晓宁
8.3,火线追凶之死亡地带,actor,大秦帝国之裂变,火线追凶之无罪辩护,7.7,9.1,7.8,来不及说我爱你,1275707,火线追凶之冲破黑幕,7.7,齐芳
8.3,天地民心,actor,生死线,我是特种兵,7.6,8.9,8.2,勇士之城,1275708,欢乐颂,7.3,杨烁
8.8,AKB48：一毫米外...,actor,新堂本兄弟,毕业圣歌,8.1,9.4,8.4,AKB48心程纪实1...,1275709,阿莱蒂公主,7.7,高桥南
8.5,功夫传奇2：再战...,actor,英雄广东十虎,同事三分亲,8.0,8.6,8.5,毕打自己人,1275712,纵横四海,7.9,欧锦棠
9.0,相棒 第10季,actor,久石让在武道馆...,白色之春,8.5,9.7,8.8,聚焦宫崎骏与“...,1275713,大耳猴 啊啦啦？,8.4,大桥望美
8.0,EU超时任务,actor,爱我请留言,铁甲无敌奖门人,7.8,8.4,8.0,飞虎,1275714,刑警,7.6,王浩信
8.3,陀枪师姐,actor,天地男儿,铁甲无敌奖门人,7.8,8.5,8.3,唐伯虎点秋香,1275715,陀枪师姐2,7.8,朱咪咪
8.1,神捕,actor,江湖再見,为她而战,7.9,8.1,7.9,戏说乾隆,1275717,花月佳期,7.8,张庭
8.0,天下粮仓,actor,天下,大唐情史,7.8,8.1,7.9,金陵十三钗,1275718,集结号,7.8,聂远
6.9,男儿本色,actor,学警狙击,十七岁的夏天,6.8,7.8,6.8,洪武三十二,1275719,关人七事,6.7,江若琳
6.9,初恋滋味,actor,鳄鱼泪,遍地狼烟,5.9,8.1,6.8,原来就是你,1275720,聊斋三,5.8,陈司翰
8.2,她认出了风暴：...,actor,其实不想走,每当变幻时,7.9,8.6,8.0,狼踪,1275721,争霸传奇,7.6,冯绍峰
8.5,深牢大狱,actor,亮剑,乱世三义,7.6,8.9,8.0,记忆之城,1275723,隋唐英雄传,7.4,童蕾
8.8,我的团长我的团,actor,士兵突击,推拿,8.5,9.2,8.8,我们的法兰西岁月,1275728,我的非常闺蜜,7.5,李泓良
8.1,剧场版 再见了假...,actor,2010 THE GAME ...,摇滚新乐团,7.7,8.3,7.9,瑠璃之岛,1275730,白色荣光2：染血...,7.7,樱田通
9.3,小森林 冬春篇,actor,海女,小森林 夏秋篇,8.9,9.3,8.9,SMAPxSMAP,1275733,第64届NHK红白歌会,8.6,桥本爱
9.4,王冠 第一季,actor,冤家成双对 第三季,诺言,9.1,9.4,9.2,冤家成双对 第二季,1275737,冤家成双对 第一季,9.0,本·迈尔斯
7.5,绝不放过你,actor,长江一号,爸爸回来了 第一季,7.3,8.0,7.4,全员加速中 第一季,1275739,大兵小将,6.8,林鹏
8.0,下一站，幸福,actor,危险心灵,那一年的幸福时光,7.9,9.1,8.0,清蜜星体验,1275740,败犬女王,7.9,温升豪
9.1,亮剑,actor,三国演义,芙蓉镇,8.9,9.2,8.9,小楼风景,1275741,东周列国·春秋篇,8.9,张光北
7.8,前门楼子九丈九,actor,人虫,神圣使命,7.8,8.9,7.8,雪豹,1275744,五号特工组,7.7,于震
8.2,贝多芬病毒,actor,六龙飞天,潘多拉,7.4,8.9,7.7,白色巨塔,1275746,不良家族,7.4,金明民
8.8,楚留香新传,actor,红色,龙虎人生,8.2,9.2,8.6,病案追踪,1275747,打工老板,7.9,姚安濂
8.5,蝴蝶兰,actor,我爱我家,摩登家庭,8.0,9.0,8.1,走入欧洲,1275748,没有冬天的海岛,7.5,赵明明
8.7,我心灿烂,actor,请你原谅我,欢乐喜剧人 第一季,8.1,8.7,8.2,动什么，别动感情,1275749,无敌三脚猫,8.0,代乐乐
7.8,超时空要塞F 剧...,actor,超时空要塞F,剧场版Happiness...,7.7,7.9,7.7,舰队收藏 剧场版,1275751,剧场版 超时空要...,7.4,中岛爱
7.9,369のメトシエラ...,actor,热带雨林的爆笑...,,,9.2,,逆喷射家族,1275752,,,小林克良
8.4,纯情罗曼史3,actor,纯情罗曼史2,纯情罗曼史,8.4,8.5,8.4,纯情罗曼史 OAD,1275754,纯情罗曼史 OAD2,8.2,花田光
8.3,我从新疆来,actor,客从何处来 第二季,最强大脑 第二季,8.2,8.7,8.3,人活一张脸,1275756,怪侠一枝梅,8.2,佟丽娅
9.3,5LDK,actor,铁腕DASH,曼哈顿爱情故事,8.8,9.7,9.0,TOKIOカケル,1275759,世界奇妙物语 20...,8.1,城岛茂
7.9,神的测验4,actor,Super Junior Fu...,没关系，爸爸的女儿,7.6,9.1,7.8,SJ-M的Guest House,1275761,刺猬和熊猫小姐,6.4,李东海
8.3,圈套剧场版4：最...,actor,家族的形式,信长协奏曲,7.7,8.8,8.0,情热大陆 水原希...,1275762,八重之樱,7.4,水原希子
8.1,征婚启事,actor,死了都要爱,那一年的幸福时光,7.9,8.4,8.0,痞子英雄,1275764,舞动奇迹,7.6,隋棠
7.1,极品女士 第三季,actor,茉等花开,古剑奇谭,6.5,7.7,6.8,花儿与少年 第二季,1275765,微微一笑很倾城,6.3,郑爽
7.9,巷弄里的那家书店,actor,滚石爱情故事,花样人间,7.8,8.1,7.8,我在1949，等你,1275768,喂!水開了沒?,7.7,黄鸿升
8.8,善德女王,actor,少年少女歌谣白皮书,追梦高中,8.2,9.1,8.6,青春时代,1275772,隐秘而伟大,7.7,朴恩彬
7.6,邻家花美男,actor,善德女王,爱你千万次,7.0,8.6,7.4,我的女友是九尾狐,1275774,刀手吴水晶,6.8,朴秀珍
8.2,好医生,actor,风之画员,善良的男人,7.9,8.4,8.1,恋慕,1275775,公主的男人,7.9,文彩元
8.0,国家审计,actor,京华烟云,金山,7.1,8.1,7.5,伟大的旅人郑和,1275776,金大班,6.5,赵宁宇
7.8,我是香港人,actor,有房出租2,廉政行动2009,6.8,7.9,7.3,有房出租,1275779,爱情万岁,6.7,周柏豪
7.6,人面桃花,actor,家有仙妻,黄飞鸿与十三姨,6.7,8.2,7.0,太阳雨,1275780,警花缘,,林以真
8.2,心情好的日子,actor,蓝雾,城市猎人,8.0,8.6,8.2,马拉松,1275782,悲伤的诱惑,7.9,金美淑
7.8,王者天下,actor,热海的搜查官,即便弱小也能获胜,7.6,8.4,7.7,Runaway～为了心...,1275784,管制塔,7.3,山崎贤人
8.8,青色火焰,actor,指原之乱,AKB48：一毫米外...,8.4,9.0,8.5,AKB48心程纪实1...,1275785,毕业圣歌,8.1,小嶋阳菜
7.6,法医x档案II,actor,世纪攻略,见鬼,7.1,8.4,7.4,烈焰焚情,1275792,向左走．向右走,6.9,陈之财
6.5,擅离职守的猫咪,actor,初恋这件小事,英雄少年,6.3,8.2,6.4,狼爱上羊,1275794,恋恋一夏,6.1,平采娜·乐维瑟派布恩
7.7,我要一个家,actor,天下,朱家花园,6.0,8.1,6.8,贞观长歌,1275796,玉观音,5.8,饶敏莉
9.0,指原之乱,actor,重版出来！,勇者义彦与恶灵之钥,8.9,9.2,9.0,跳跃大搜查线,1275807,勇者义彦与魔王城,8.8,室毅
8.8,毕业之歌,actor,走魂,不想谈可笑的恋爱,7.7,9.5,7.8,3年B班金八老师 ...,1275808,RESCUE～特別高...,7.5,增田贵久
8.7,永不放弃,actor,相棒 第6季,笑笑也无妨,8.6,8.8,8.7,世界奇妙物语 10...,1275817,時效警察归来,8.6,堀部圭亮
9.0,阿浅来了,actor,胜者即是正义,相棒 第11季,8.6,9.3,8.6,对不起青春,1275819,BORDER,8.4,波瑠
8.3,厕所女神,actor,明天，妈妈不在,海猿4,7.5,8.8,7.9,代笔作家,1275826,体操男孩,7.4,三浦翔平
9.1,倒数第二次恋爱,actor,深夜食堂,交响情人梦 最终...,8.7,9.2,9.1,交响情人梦,1275827,木更津猫眼 日本篇,8.6,岩松了
8.1,警视厅搜查一课9...,actor,卖房子的女人,家族狩猎,7.7,8.2,8.1,毕业圣歌,1275829,胡桃洋品店,7.6,篠田麻里子
8.4,我选择了不结婚,actor,只有吉祥寺是想...,人生重启,7.5,8.8,7.6,黑暗中的十个女人,1275836,漫画肉与我,7.0,智顺
8.3,流星,actor,救命病栋24小时 ...,浅草福丸旅馆,7.9,8.8,8.0,V之岚,1275837,彼布利亚古书堂...,7.6,北川弘美
8.6,新参者,actor,半泽直树,军师官兵卫,7.9,9.1,8.0,假面骑士电王,1275839,脑神探,7.9,石黑英雄
7.9,忠臣藏,actor,怪怪怪的妻子,遗留搜查3,7.5,8.7,7.7,丑闻,1275840,青鸟,7.5,荒井萌
8.8,瘟神系列：破门,actor,海女,情书,8.4,9.3,8.6,瘟神系列：蝼蛄,1275841,新·奥特Q,8.3,山下莉绪
8.1,侦探物语,actor,孽子,花是爱,7.5,8.7,7.7,匿名游戏,1275845,国士无双,7.3,金勤
9.1,最完美的离婚,actor,火花,冰上恋人,8.7,9.3,8.9,交响情人梦,1275851,白色之春,8.5,波冈一喜
8.4,离婚女律师2,actor,冰点2001,濑户内月光小夜曲,8.1,8.7,8.3,她们的时代,1275853,天使之爱,7.9,鸟羽润
8.6,谁为你作证,actor,首富,我们无处安放的青春,8.2,8.7,8.2,但愿人长久,1275860,午夜阳光,8.2,罗珊珊
8.9,现代爱情,actor,沉静如海,克罗克罗,7.3,9.0,7.4,模特儿学院,1275861,企业战士,7.1,托马斯·儒阿特
7.9,拍卖行,actor,哦我的鬼神大人,雪之女王,7.8,8.2,7.8,垂涎之岛,1275862,综合医院2,7.7,林周焕
8.4,毕业圣歌,actor,AKB48心程纪实1...,樱花道附近的故事,8.0,8.8,8.1,AKB48：一毫米外...,1275863,欢迎来到阴阳屋,7.7,柏木由纪
8.2,热血忠魂之独行侍卫,actor,有泪尽情流,激情燃烧的岁月,8.0,8.3,8.1,水浒传,1275864,营盘镇警事,8.0,丁海峰
8.8,少林问道,actor,成长的烦恼 第一季,可怜天下男人心,8.5,9.4,8.7,大染坊,1275865,水浒传,8.2,周野芒
8.3,超龄打工假期,actor,我和春天有个约会,金鸡,8.1,9.0,8.3,子是故人来,1275866,真相,7.9,田蕊妮
7.6,给我一支烟,actor,复仇女之罪爱,男人帮,7.3,8.0,7.5,说谎的爱人,1275867,夜幕下的哈尔滨,6.8,隋俊波
7.3,快乐星球 第二部,actor,生死线,大商道,6.5,8.9,6.7,蚁族的奋斗,1275868,婚前协议,5.6,王黎雯
8.1,今晚80后脱口秀,actor,恶作剧之吻,麻辣鲜师,7.4,8.5,7.9,恶作剧2吻,1275869,第八号当铺,7.3,汪东城
7.7,我亲爱的小冤家,actor,爱在暹罗,誓言的秘密,7.5,8.3,7.6,苦乐人生,1275871,音为爱,7.4,哲拉予·拉翁马尼
9.1,矛盾大对决,actor,SMAPxSMAP,AKB48心程纪实2...,8.9,9.3,8.9,情热大陆,1275872,AKB48心程纪实1...,8.8,大岛优子
7.9,幸福像花儿一样,actor,请你原谅我,武装特警,7.7,8.7,7.8,红颜,1275876,芙蓉诀,7.7,王乙竹
8.3,笑傲江湖,actor,水木清华,白手风云,8.1,8.5,8.2,刑事侦缉档案3,1275878,奇人奇案,7.9,郑国霖
8.3,新独臂刀,actor,今夜不设防,保镖,7.8,9.4,8.0,精武门,1275879,少林英雄,7.8,倪匡
8.9,东周列国·战国篇,actor,三国演义,铁血兄弟,7.8,9.2,7.9,东周列国·春秋篇,1275880,苦咖啡,7.6,蒋恺
7.4,邻居也疯狂,actor,河流如血,绝密押运,7.3,7.7,7.3,女人花,1275882,80'后,7.0,黄明
7.1,宰相小甘罗,actor,二分之一谋杀案,我要飞翔,6.6,7.8,6.7,真命小和尚,1275884,莲花童子哪吒,6.6,曹骏
7.7,第八号当铺,actor,滚石爱情故事,四千金,7.2,8.1,7.3,风尘舞蝶,1275885,星星月亮太阳,6.9,郑家榆
8.3,狼雨,actor,吊带袜天使,机动战士高达00,8.3,8.8,8.3,机动战士高达00 ...,1275889,薄暮传说 初次冲击,7.8,小笠原亚里沙
8.7,女仆咖啡厅,actor,小林家的龙女仆,妄想学生会新OVA1,8.5,8.8,8.6,我们仍未知道那...,1275890,境界线上的地平线Ⅱ,8.5,田村睦心
8.1,大江东去,actor,成吉思汗,白眉大侠,7.4,8.3,7.8,十三省,1275891,绝不放过你,7.4,赵恒煊
8.7,汪洋中的一条船,actor,活着,笔中情,8.5,9.0,8.5,大宋提刑官,1275893,405谋杀案,8.4,牛犇
9.2,我爱我家,actor,茶馆,活着,9.0,9.2,9.0,大宅门,1275898,警察李“酒瓶”,8.7,黄宗洛
7.0,幸福蒲公英,actor,终极三国,女王不下班,6.2,7.2,7.0,蜂蜜幸运草,1275905,美人龙汤,5.3,陈乃荣
9.0,相棒 第4季,actor,四重奏,相棒 第5季,8.8,9.3,8.9,我的恐怖妻子,1275907,侧耳倾听,8.8,高桥一生
8.7,神探狄仁杰,actor,大明王朝1566,冬至,8.3,9.5,8.4,孙子兵法与三十六计,1275912,神探狄仁杰2,8.1,张子健
7.9,新神探联盟,actor,今晚80后脱口秀,遇见男神,7.6,7.9,7.7,加油！好男儿2007,1275913,我11,7.2,乔任梁
7.9,一九九五年闰八月,actor,海滩的一天,欢喜楼,7.5,8.3,7.7,为她而战,1275914,一帘幽梦,7.3,林瑞阳
7.9,四大名捕,actor,第三类法庭,少女慈禧,7.4,8.4,7.5,阮玲玉,1275915,中南海保镖,7.3,伍卫国
7.9,黄土地,actor,我只流三次泪,徐悲鸿,6.3,8.2,7.8,哦，香雪,1275918,马背上的电影,,薛白
8.7,校园迷糊大王一学期,actor,我们这一家,东京地震8.0,8.5,9.2,8.6,信长协奏曲,1275930,滑头鬼之孙 千年...,8.3,高桥奈都子
8.1,金陵十三钗,actor,都市男女,我11,7.2,8.3,8.0,一针见血,1275934,离婚律师,7.2,王景春
9.4,IT狂人 第二季,actor,糟糕历史 第四季,糟糕历史 第一季,9.3,9.6,9.3,糟糕历史 第二季,1275939,米兰达  第二季,9.2,萨拉·哈德兰
8.7,千谎百计  第二季,actor,傲骨贤妻 第三季,芝加哥烈焰 第四季,8.3,9.0,8.4,千谎百计 第一季,1275942,芝加哥烈焰 第二季,8.2,莫妮卡·雷蒙德
8.9,无头骑士异闻录...,actor,少女与战车 剧场版,希德尼娅的骑士,8.7,9.1,8.8,希德尼娅的骑士 ...,1275943,无头骑士异闻录...,8.6,金元寿子
9.1,暗杀教室 第2季,actor,食梦者 第三季,妄想学生会2,8.7,9.3,8.8,食梦者 第二季,1275944,食梦者,8.7,矢作纱友里
9.1,冰菓,actor,食梦者 第三季,食梦者,8.7,9.3,8.7,食梦者 第二季,1275945,圣斗士星矢 冥王...,8.5,阿部敦
7.6,吐槽大会,actor,极速前进 第一季,80'后,7.0,8.7,7.2,全民目击,1275947,屌丝男士 第四季,7.0,周韦彤
8.1,珍贵约定,actor,大脑性感时代 问...,Stand By,7.5,8.5,7.7,1%的可能性,1275950,独酌男女,7.4,河锡辰
7.4,死神少女,actor,我的自由年代,刺青,5.8,8.3,6.9,恋夏38℃,1275953,诡案,5.8,是元介
8.2,平淡生活,actor,医者仁心,风雨西关,7.7,8.5,7.7,午夜阳光,1275954,蓝山,6.9,蒲冰墨
8.2,恋恋外星人,actor,怨屋本铺,あのこがほしい,,8.3,7.4,怨屋本铺2,1275955,Midnightザップ,,葵
7.9,真夜中的喜多郎...,actor,拜托了！麝香葡萄,麝香葡萄之夜,7.5,8.2,7.8,自恋刑警,1275957,SICKS〜みんな...,,矢作兼
8.9,行尸走肉 第七季,actor,生活大爆炸  第三季,巨怪猎人,8.2,9.3,8.8,行尸走肉 第六季,1275960,十三号仓库  第三季,8.2,史蒂文·连
6.6,小房东,actor,刘老根,闯关东前传,6.5,6.8,6.6,刘老根II,1275966,土婆婆PK洋媳妇,5.9,李静
7.0,中国音超,actor,Hi歌,保持爱你,6.8,7.5,6.9,大追捕,1275969,老表，你好Hea！,6.6,谢安琪
7.4,2015湖南卫视跨...,actor,江苏卫视“17聚...,救火英雄,7.2,8.3,7.4,窃听风云,1275970,前度,7.1,陈伟霆
9.1,请你原谅我,actor,12·1枪杀大案,软弱,8.4,9.1,8.7,战长沙,1275977,关中刀客之拚镢子,8.4,王双宝
8.4,别无选择,actor,大马帮,真爱一世情,7.8,8.4,8.2,浴火凤凰,1275981,一江春水,7.8,萧蔷
9.0,查莉成长日记 第...,actor,查莉成长日记 第...,查莉成长日记 圣...,6.7,9.0,8.7,查莉成长日记 第...,1275990,千金傲游记,5.9,布拉德利·史蒂文·派瑞
8.5,爱·回家,actor,女人多自在5,绝代商骄,8.3,8.5,8.3,毕打自己人,1275992,桃姐,8.2,朱慧敏
7.9,太极宗师,actor,刑事侦缉档案2,爱情恋曲,7.8,8.3,7.9,满汉全席,1275993,单恋双城,7.1,樊亦敏
8.1,飞越黄昏,actor,新不了情,万家灯火,7.8,8.3,7.9,我和春天有个约会,1275994,秦始皇,7.8,冯宝宝
7.4,爸爸回来了 第一季,actor,传承者 第一季,美味关系,6.4,8.3,7.3,饭局的诱惑 第一季,1275996,爱似百汇,5.6,侯佩岑
7.6,爸爸回来了 第二季,actor,赢在中国·蓝天...,非常静距离,6.8,8.4,7.5,再过把瘾,1276000,超级访问,6.6,李静
8.4,家事如天,actor,九九归一,好想好想谈恋爱,8.1,8.8,8.4,与青春有关的日子,1276002,中国餐馆,7.9,黄勐
8.1,车四十四,actor,少年天子,再过把瘾,7.6,8.4,7.7,独自等待,1276003,活着爱着乐着,7.3,吴超
8.7,绝对隐私,actor,后宫·甄嬛传,李春天的春天,8.2,8.9,8.3,大秦帝国之纵横,1276004,再过把瘾,7.6,杨紫嫣
8.3,军人机密,actor,大校的女儿,警探雷鸣,8.0,8.3,8.0,历史的天空,1276008,立案侦查,7.5,李静
7.2,乡村爱情故事,actor,乡村爱情进行曲,乡村爱情浪漫曲,6.8,7.7,7.2,爹妈满院,1276010,乡村爱情小夜曲,6.7,毕畅
8.7,怪侠一枝梅,actor,父母爱情,电影往事,7.8,8.8,8.2,极速前进 第一季,1276032,暖,7.8,关晓彤
8.8,天天逗文涛,actor,锵锵三人行,凤凰大视野,8.6,9.3,8.7,圆桌派,1276033,文涛拍案,8.1,窦文涛
8.3,超级演说家 第一季,actor,了不起的挑战,我是演说家 第二季,7.6,8.8,7.9,我是演说家 第一季,1276034,妈妈听我说 第一季,7.4,乐嘉
7.5,龙门飞甲纪录片,actor,到爱的距离,青春进行时,7.2,7.5,7.3,全员加速中 第一季,1276035,龙门飞甲,6.7,张馨予
8.0,中国餐馆,actor,可可西里,功夫,7.8,8.6,7.9,风声,1276037,集结号,7.8,王中磊
8.1,爱你所以离开你,actor,沉默的证人,我爱男保姆,7.7,8.8,7.8,大男当婚,1276038,大院子女,7.6,车晓
8.7,刺客侯孝贤,actor,孝子,前世今生,8.2,8.7,8.6,梦开始的地方,1276041,悬崖,8.1,咏梅
7.5,别拿豆包不当干粮,actor,说老公坏话,公鸡下蛋,4.5,7.9,5.4,人到中年,1276042,家住小区,,丁霄汉
7.9,阳光普照大地,actor,编辑部的故事,最后的王爷,7.7,8.7,7.8,故梦,1276043,重案六组2,7.7,梁丹妮
8.3,红楼梦 Ⅵ 宝玉化石,actor,红楼梦 Ⅳ 二尤惨死,房前屋后,7.9,8.5,8.3,红楼梦Ⅱ黛玉葬花,1276044,人到中年,7.5,宫景华
9.0,千丝万缕,actor,上海沧桑,征服,8.6,9.1,8.6,我爱我家,1276046,过把瘾,8.3,江珊
8.1,王贵与安娜,actor,青鸟的天空,双面胶,7.8,8.5,8.0,独自等待,1276048,雪花那个飘,7.8,涂松岩
6.8,中韩梦之队,actor,我是路人甲,百年情书,6.5,7.2,6.7,28岁未成年,1276049,星星的密室 第一季,5.9,蒋梦婕
