rating2,ranking2,link,style,year,share3,actors4,actors2,thumbs_up,seasons,ranking3,name3,show_theatre,share2,name1,episodes,douban_score,share4,name2,length,rating4,show_date,play_count,show_time,actors1,ranking1,name4,location,aid1,rating1,ranking4,thumbs_down,title,production_company,aid4,share1,id,did,aid2,douban_num,score,show_platform,language,first_show,actors3,rating3,director,writer,aid3
,,https://movie.douban.com/subject/6395245/,喜剧,2011,,加勒特·莫里斯,贝丝·比厄,,6,,,,,,24,9,,, 22分钟,,,,,凯特·戴琳斯,,,美国,,,,,破产姐妹 第一季,CBS,,,6395245,,,121822,,,,2011-09-19(美国),诺亚·米尔斯,,詹姆斯·伯罗斯,迈克尔·帕特里克·金,
,,https://movie.douban.com/subject/2154868/,爱情/武侠/古装,1991,,惠英红,赵雅芝,,1,,,,,,42,8.1,,, 45分钟,,,,1991年5月15日,郑少秋,,,台湾,,,,,戏说乾隆,飞腾电影公司，北京电影公司,,,2154868,,,22990,,台湾中视,,1991-05-15(台湾),江淑娜,,范秀明,宋项如,
,,https://movie.douban.com/subject/2229479/,剧情/喜剧/爱情,2002,,刘莉莉,徐峥,,1,,,,,,28,7.3,,, 40分钟,,,,,张庭,,,中国大陆,,,,,穿越时空的爱恋,,,,2229479,,,28225,,,,2003-03-18,万弘杰,,孙太泉,阡陌,
,,https://movie.douban.com/subject/3873960/,剧情/爱情,2009,,朱雨辰,赵子琪,,1,,,,,,32,7.6,,, 43分钟,,,,,陆毅,,,中国大陆,,,,,我的青春谁做主,北京鑫宝源影视投资有限公司,,,3873960,,,43961,,,,2009-04-12,王珞丹,,赵宝刚 ,高璇,
,,https://movie.douban.com/subject/3237723/,剧情/历史/战争,2010,,于荣光,陆毅,,1,,,,,,95,7.4,,, 46分钟,,,,,陈建斌,,,中国大陆,,,,,三国,中国传媒大学电视制作中心,,,3237723,,,21846,,,,2010-05-02(中国大陆),于和伟,,高希希,朱苏进,
,,https://movie.douban.com/subject/6558062/,剧情/奇幻/冒险,2012,,伊萨克·亨普斯特德-怀特,艾米莉亚·克拉克,,8,,,,,,10,9.4,,, 60分钟,,2011年4月19日,,,麦茜·威廉姆斯,,,美国/英国,,,,,权力的游戏  第二季,HBO,,,6558062,,,104348,,,,2012-04-01(美国),理查德·麦登,,阿兰·泰勒,乔治·马丁,
,,https://movie.douban.com/subject/2229576/,剧情/喜剧/爱情,2001,,沙溢,李佳璘,,1,,,,,,20,7.2,,, 43分钟,,,,,黄奕,,,中国大陆,,,,,上错花轿嫁对郎,,,,2229576,,,29920,,,,2001-01-02(中国大陆),聂远,,张子恩,童边,
,,https://movie.douban.com/subject/1878360/,剧情,2004,,佘诗曼,黎姿,,1,,,,,,30,8.7,,, 45分钟,,2004-08-23,,,邓萃雯,,,香港,,,,,金枝欲孽,TVB,,,1878360,,,56023,,翡翠台,,2006-02-15(中国大陆),张可颐,,戚其义,周旭明,
,,https://movie.douban.com/subject/2212156/,喜剧/爱情/家庭,1991,,白冰冰,澎恰恰,,1,,,,,,40,8.2,,, 40分钟,,,,,林以真,,,台湾,,,,,家有仙妻,同德传播有限公司,,,2212156,,,27991,,,,1991-04-23(台湾),孙兴,,伍宗德,张凤鸣,
,,https://movie.douban.com/subject/10491666/,喜剧,2012,,小池荣子,新垣结衣,,1,,,,,,11,9.3,,, 54分钟,,,,,堺雅人,,,日本,,,,,胜者即是正义,富士电视台,,,10491666,,,117503,,,,2012-04-17(日本),生濑胜久,,石川淳一,古泽良太,
,,https://movie.douban.com/subject/3190880/,喜剧,2008,,西蒙·赫尔伯格,约翰尼·盖尔克奇,,10,,,,,,23,9.4,,, 21分钟,,,,,吉姆·帕森斯,,,美国,,,,,生活大爆炸  第二季,华纳兄弟电视公司，查克·罗瑞制片公司,,,3190880,,,120797,,,,2008-09-22(美国),凯莉·库柯,,查克·罗瑞,查克·罗瑞,
,,https://movie.douban.com/subject/2311147/,剧情/武侠/古装,1999,,李绮虹,苏有朋,,1,,,,,,40,7.2,,,,,,,,林志颖,,,台湾/中国大陆,,,,,绝代双骄,,,,2311147,,,25097,,,,1999-08-23(台湾),陈德容,,李国立,秋婷,
,,https://movie.douban.com/subject/2983389/,剧情/喜剧/动作,2001,,郭羡妮,江华,,1,,,,,,40,8.1,,, 45分钟,,,,,古天乐,,,香港,,,,,寻秦记,香港电视广播有限公司,,,2983389,,,45322,,,,2001-10-15(香港),宣萱,,石铭泉,黄国辉,
,,https://movie.douban.com/subject/1441794/,剧情/历史,2003,,孙淳,吕中,,1,,,,,,59,9.6,,, 45分钟,,,,,王冰,,,中国大陆,,,,,走向共和,,,,1441794,,,19352,,,,2003-04-12(中国大陆),马少骅,,张黎,盛和煜,
,,https://movie.douban.com/subject/3227335/,爱情/奇幻/武侠,2009,,霍建华,杨幂,,1,,,,,,37,7.4,,, 45分钟,,,,2009年6月28日,胡歌,,,中国大陆,,,,,仙剑奇侠传三,上海唐人电影制作有限公司,,,3227335,,,40953,,"台州三套公共财富频道（全国首播）
[40]",,2009-06-28,唐嫣,,李国立,邓紫珊,
2.186551724137931,1.0,https://movie.douban.com/subject/25994712/,剧情/悬疑,2015,,王凯,靳东,,1,,,,6.731379310344827,"CSM50城收视
率",48,8.3,,全国网收视率, 40分钟,,2015年8月31日,,,胡歌,1.0344827586206897,,中国大陆,,1.8779310344827584,,,伪装者,山东影视传媒集团有限公司、东阳正午阳光影视有限公司,,5.477448275862068,25994712,,,66557,,"湖南卫视
[1]",,2015-08-31(中国大陆),刘敏涛,,李雪,张勇,
,,https://movie.douban.com/subject/2286012/,剧情/喜剧/武侠,1997,,惠英红,江华,,1,,,,,,20,7.7,,,,,1997.03.24-1997.04.18,,,关咏荷,,,香港,,,,,苗翠花,香港电视广播有限公司,,,2286012,,,28360,,"香港无线电视
翡翠台",,1997-03-24(香港),刘江,,萧显辉,徐达初,
,,https://movie.douban.com/subject/26302614/,剧情/喜剧/爱情,2015,,金成钧,李日花,,1,,,,,,20,9.5,,, 90,,2015.11.06,,周五、六 19:50,成东日,,,韩国,,0,,,请回答1988,CJ E&M,,,26302614,,,118614,,tvN电视台,,2015-11-06(韩国),罗美兰,,申源浩,李有静,
,,https://movie.douban.com/subject/2228525/,剧情/爱情,2003,,曾黎,陆毅,,1,,,,,,20,6.6,,,,,,,2003年4月12日,林心如,,,中国大陆,,,,,男才女貌,中央电视台影视部,,,2228525,,,20045,,中央电视台8套,,2003-04-25(中国大陆),姜华,,蒋家骏,周涌,
,,https://movie.douban.com/subject/2282477/,爱情/武侠/古装,2001,,张棪琰,王艳,,1,,,,,,40,7.2,,, 47分钟,,,,,黄海冰,,,中国大陆,,,,,武林外史,,,,2282477,,,17272,,,,2001,朱宏嘉,,梦继,古龙,
,,https://movie.douban.com/subject/26806061/,爱情/奇幻,2016,,朴珍荣,李敏镐,,1,,,,,,20,7.1,,, 60分钟,,2016年11月16日,,周三、周四晚22点（韩国时间）,全智贤,,,韩国,,,,,蓝色大海的传说,文化仓库、Studio Dragon,,,26806061,,,28644,,SBS电视台,,2016-11-16(韩国),文素丽,,陈赫,朴智恩,
,,https://movie.douban.com/subject/25966028/,剧情/战争,2014,,李天柱,张鲁一,,1,,,天秤剧场,,,48,9.2,,, 40分钟,,,,2014年9月18日每晚19点30,陶虹,,,中国大陆,,,,,红色,,,,25966028,,,39065,,山东卫视,,2014-08-28(中国大陆),周一围,,杨磊,徐兵,
,,https://movie.douban.com/subject/23997724/,喜剧/悬疑/犯罪,2013,,小雪,新垣结衣,,1,,,,,,10,9.2,,, 45分钟,,,,,堺雅人,,,日本,,,,,胜者即是正义2,日本富士电视台,,,23997724,,,79411,,,,2013-10-09(日本),冈田将生,,石川淳一,古泽良太,
,,https://movie.douban.com/subject/2221708/,剧情,1998,,钱勇夫,苏瑾,,1,,,,,,27,7.6,,, 48分钟,,,,,陆毅,,,中国大陆,,,,,永不瞑目,,,,2221708,,,17084,,,,2000-05-01(中国大陆),袁立,,赵宝刚 ,海岩,
,,https://movie.douban.com/subject/6557005/,喜剧,2011,,西蒙·赫尔伯格,吉姆·帕森斯,,10,,,,,,24,9,,, 20分钟,,,,,约翰尼·盖尔克奇,,,美国,,,,,生活大爆炸  第五季,CBS,,,6557005,,,78776,,,,2011-09-22(美国),凯莉·库柯,,马克·森卓斯基,查克·罗瑞,
,,https://movie.douban.com/subject/10455629/,剧情/悬疑/犯罪,2014,,马克·加蒂斯,马丁·弗瑞曼,,4,,,,,,3,8.8,,, 90分钟,,,,2014-01-01,本尼迪克特·康伯巴奇,,,英国,,,,,神探夏洛克 第三季,BBC,,,10455629,,,140346,,,,2014-01-02(中国大陆),鲁珀特·格雷夫斯,,柯尔姆·麦卡锡,马克·加蒂斯,
,,https://movie.douban.com/subject/21339675/,剧情/喜剧/爱情,2013,,西村知美,古川雄辉,,1,,,,,,16,8.4,,, 50分钟,,,,,未来穂香,,,日本,,,,,一吻定情,,,,21339675,,,79321,,,,2013-03-29,山田裕贵,,永田琴,三浦有为子,
,,https://movie.douban.com/subject/2982064/,动作/奇幻/武侠,2002,,蒋勤勤,何润东,,1,,,,,,44,7,,, 45分钟,,,,,赵文卓,,,中国大陆,,,,,风云,金英马影视公司、昊天影视、怡和公司,,,2982064,,,19023,,,,2002,千叶真一,,徐进良,马荣成 ,
,,https://movie.douban.com/subject/2284418/,武侠/古装,2005,,范冰冰,张卫健,,1,,,,,,40,6.4,,, 40分钟,,,,,谢霆锋,,,香港,,,,,小鱼儿与花无缺,北京慈文影视制作有限公司,,,2284418,,,20392,,,,2005-08-08(香港),袁泉,,王晶,王晶,
,,https://movie.douban.com/subject/1946066/,家庭,2006,,刘若英,吴健,,1,,,,,,26,8,,, 60分钟,,,,2006年11月13日,梅婷,,,中国大陆,,,,,新结婚时代,,,,1946066,,,16388,,南京电视台,,2006-12-19(中国大陆),郭晓东,,鄢颇,王海鸰,
,,https://movie.douban.com/subject/2248707/,家庭/战争,2001,,黄海波,吕丽萍,,1,,,—,,,22,8,,, 45分钟,,,,2001年10月,孙海英,,,中国大陆,,,,,激情燃烧的岁月,,,,2248707,,,19528,,北京电视台,,2001-10-08(中国大陆),吕晓禾,,康洪雷,陈枰,
,,https://movie.douban.com/subject/3933008/,剧情/爱情/古装,2010,,陈键锋,杨幂,,1,,,,,,40,7.6,,, 40分钟,,,,,林心如,,,中国大陆,,,,,美人心计,东阳欢娱、紫骏辉煌、于正工作室,,,3933008,,,39873,,,,2010-03-15(中国大陆),王丽坤,,吴锦源,于正,
,,https://movie.douban.com/subject/1307847/,剧情/动作/历史,2001,,马修·塞特尔,唐尼·沃尔伯格,,1,,,,,,10,9.5,,, 70分钟,,,,,戴米恩·路易斯,,,美国/英国,,,,,兄弟连,HBO、梦工厂、梦工厂电视公司、BBC、 Playtone[3],,,1307847,,,56313,,,,2001-09-09(美国),朗·里维斯顿,,菲尔·奥尔登·罗宾森,汤姆·汉克斯,
,,https://movie.douban.com/subject/2157239/,爱情,1998,,王渝文,徐静蕾,,1,,,,,,20,7.9,,, 44分钟,,,,1998年,李亚鹏,,,中国大陆,,,,,将爱情进行到底,北京小马奔腾影业有限公司,,,2157239,,,19879,,中央电视台一套,,1998,王学兵,,张一白,刁亦男,
,,https://movie.douban.com/subject/2153480/,剧情/爱情,2000,,罗海琼,陆毅,,1,,,,,,30,7.9,,,,,,,2001年2月17日,陈坤,,,中国大陆,,,,,像雾像雨又像风,,,,2153480,,,29979,,辽宁有线台社会生活频道,,2001-02-17(中国大陆),周迅,,赵宝刚 ,张永琛,
,,https://movie.douban.com/subject/2248526/,剧情/爱情/犯罪,2003,,杜源,佟大为,,1,,,,,,27,7.6,,,,,,,,孙俪,,,中国大陆,,,,,玉观音,,,,2248526,,,19798,,,,2003,何润东,,丁黑,海岩,
,,https://movie.douban.com/subject/26802975/,剧情/犯罪,2016,,张锦程,吴优,,1,,,,,,12,7.1,,, 45分钟,,2016年6月13日起,,每周一至周三晚上八点更新一集,张一山,,,中国大陆,,,,,余罪 第二季,爱奇艺,,,26802975,,,38455,,爱奇艺,,2016-06-13(中国大陆),常戎,,张睿,沈嵘,
,,https://movie.douban.com/subject/2189642/,剧情/爱情,1993,,马晓晴,严晓频,,1,,,,,,21,8.3,,, 40分钟,,,,,姜文,,,中国大陆,,,,,北京人在纽约,,,,2189642,,,20020,,,,1993-09-26,王姬,,郑晓龙,李晓明,
1.6611282051282052,1.125,https://movie.douban.com/subject/26608228/,剧情/古装,2017,,孙艺洲,杨颖,,1,,,"金鹰独播剧场
[3]",,CSM52城市网收视率,62,3.6,,全国网收视率, 45分钟,,2017年1月2日,,"每周日至周四晚 19:45

每周五至周六晚 19:30",钟汉良,1.475,,中国大陆,,1.2503250000000001,,,孤芳不自赏,华策克顿传媒、派乐影视传媒、乐视视频、花花草草工作室,,,26608228,,,42323,,湖南卫视,,2017-01-02(中国大陆),甘婷婷,,鞠觉亮,张永琛,
,,https://movie.douban.com/subject/2160565/,喜剧/家庭,2005,,杨紫,高亚麟,,1,,,,,,100,7.8,,, 20分钟,,2005年2月12日,,"每天19:25
[19]",宋丹丹,,,中国大陆,,,,,家有儿女,北京中视美星国际文化传媒有限公司,,,2160565,,,27101,,,,2005-02-12(中国大陆),张一山,,林丛,臧里,
,,https://movie.douban.com/subject/1876781/,冒险/犯罪/剧情,2006,,阿莫里·诺拉斯科,多米尼克·珀塞尔,,4,,,,,,22,8.4,,, 41分钟,,,,,温特沃斯·米勒,,,美国,,,,,越狱  第二季,FOX,,,1876781,,,55325,,,,2006-08-21(美国),罗宾·汤尼,,Brett Ratner,Paul Scheuring,
,,https://movie.douban.com/subject/2222629/,剧情/家庭,2007,,林永健,蒋雯丽,,1,,,,,,50,8.2,,, 46分钟,,,,,张国立,,,中国大陆,,,,,金婚,北京电视艺术中心等,,,2222629,,,19858,,,,2007-09-13(中国大陆),沈傲君,,郑晓龙,王宛平,
,,https://movie.douban.com/subject/2346994/,剧情/爱情,2007,,张歆艺,佟大为,,1,,,,,,24,8.2,,,,,,,,陈道明,,,中国大陆,,,,,我们无处安放的青春,北京和爱嘉视广告有限公司,,,2346994,,,22999,,,,2007-03-30(中国大陆),江一燕,,沈严,孙海军,
,,https://movie.douban.com/subject/2210001/,剧情/历史,2007,,王庆祥,黄志忠,,1,,,,,,46,9.5,,, 42分钟,,,,2007-1-8,陈宝国,,,中国大陆,,,,,大明王朝1566,,,,2210001,,,18083,,湖南卫视,,2007-01-08(中国大陆),倪大红,,张黎,刘和平,
,,https://movie.douban.com/subject/2154862/,喜剧/古装,1999,,何美钿,恬妞,,1,,,,,,40,7.5,,, 43分钟,,,,1999-09-07,张卫健,,,中国香港,,,,,少年英雄方世玉,台湾飞腾电影事业有限公司,,,2154862,,,21122,,,,1999,樊少皇,,温伟基,陈十三,
,,https://movie.douban.com/subject/1438760/,爱情,1991,,有森也实,织田裕二,,1,,,,,,11,9.4,,, 47分钟,,,,1991年1月7日起每星期一21:00首播,铃木保奈美,,,日本,,0,,,东京爱情故事,日本富士电视台,,,1438760,,,74659,,,,1991-01-07(日本),江口洋介,,永山耕三,坂元裕二,
,,https://movie.douban.com/subject/11502153/,剧情/科幻/惊悚,2013,,勒诺拉·克里奇洛,多姆纳尔·格里森,,4,,,,,,3,9.1,,, 45分钟,,,,,海莉·阿特维尔,,,英国,,,,,黑镜 第二季,Zeppotron Ltd.,,,11502153,,,107779,,,,2013-02-11(英国),塔彭丝·米德尔顿,,欧文·哈里斯,查理·布鲁克,
,,https://movie.douban.com/subject/3197006/,动作/犯罪/剧情,2008,,威廉·菲德内尔,多米尼克·珀塞尔,,4,,,,,,22,7.9,,, 42分钟,,,,,温特沃斯·米勒,,,美国,,,,,越狱  第四季,,,,3197006,,,43320,,,,2008-09-01(美国),莎拉·韦恩·卡丽丝,,Kevin Hooks,Paul Scheuring,
,,https://movie.douban.com/subject/2343687/,剧情/历史/古装,2002,,黄晓明,陈莎莉,,1,,,,,,41,7.5,,, 40分钟,,,,,陈道明,,,中国大陆,,,,,大汉天子,宝石影业投资公司,,,2343687,,,13996,,,,2002,贾静雯,,梁本熙,杨晓雄,
,,https://movie.douban.com/subject/5923466/,剧情/历史,2017,,杨志刚,张博,,1,,,,,,34,8.7,,, 45分钟,,2017年2月9日,,,宁静,,,中国大陆,,,,,大秦帝国之崛起,西安曲江大秦帝国影业投资有限公司,,,5923466,,,13640,,"央视一套
[3]",,2017-02-09(中国大陆),邢佳栋,,丁黑,张建伟,
,,https://movie.douban.com/subject/2216379/,剧情/悬疑,2001,,董勇,陶泽如,,1,,,,,,31,8.2,,, 45分钟,,,,,陈道明,,,中国大陆,,,,,黑洞,,,,2216379,,,12003,,,,2001-09-17(中国大陆),丁嘉丽,,管虎,陆川,
,,https://movie.douban.com/subject/1304397/,喜剧/爱情,1998,,克里斯汀·戴维斯,金·凯特罗尔,,6,,,,,,12,8.7,,, 24分钟,,,,,莎拉·杰茜卡·帕克,,,美国,,,,,欲望都市  第一季,,,,1304397,,,40967,,,,1998-06-06,辛西娅·尼克松,,David Frankel,Darren Star,
,,https://movie.douban.com/subject/6952149/,剧情/犯罪,2012,,迪恩·诺里斯,亚伦·保尔,,5,,,,,,16,9.6,,, 45分钟,,Part 1,,,布莱恩·科兰斯顿,,,美国,,,,,绝命毒师  第五季,AMC电视台,,,6952149,,,57209,,,,2012-07-15(美国),安娜·冈,,迈克尔·斯劳韦斯,文斯·吉里根,
,,https://movie.douban.com/subject/10561898/,剧情/爱情,2012,,柯得熙,池贤宇,,1,,,,,,16,8.6,,, 48分钟,,,,2012-04-18~ 2012-06-07,刘仁娜,,,韩国,,,,,仁显王后的男人,,,,10561898,,,48773,,"韩国
tvN
电视台",,2012-04-18(韩国),金镇宇,,金秉洙 ,宋载正,
,,https://movie.douban.com/subject/2229482/,剧情/爱情,2002,,傅晶,于娜,,1,,,,,,23,7.2,,, 40分钟,,,,,刘烨,,,中国大陆,,,,,拿什么拯救你，我的爱人,,,,2229482,,,12543,,,,2002,印小天,,赵宝刚 ,海岩,
,,https://movie.douban.com/subject/3114220/,历史/战争,2009,,吕中,王志飞,,1,,,,,,51,9.1,,, 45分钟,,,,,侯勇,,,中国大陆,,,,,大秦帝国之裂变,陕西国风影业投资有限公司,,,3114220,,,12699,,,,2009-12-18(中国大陆),卢勇,,黄健中,孙皓晖,
,,https://movie.douban.com/subject/2357343/,爱情/奇幻/古装,2000,,孙莉,郭晋安,,1,,,,,,20,7.1,,, 40分钟,,,,,徐怀钰,,,香港/台湾,,,,,天地传说之鱼美人,唐人电影，成大国际,,,2357343,,,12792,,,,2000,张智尧,,卫翰韬,秋婷,
,,https://movie.douban.com/subject/26588970/,喜剧/爱情,2015,,高梨临,山下智久,,1,,,,,,10,7.4,,,,,2015年10月12日,,,石原里美,,,日本,,,,,朝5晚9：帅气和尚爱上我,日本富士电视台,,,26588970,,,61220,,,,2015-10-12(日本),田中圭,,平野真,小山正太,
,,https://movie.douban.com/subject/3198015/,剧情/爱情,2008,,切斯·克劳福,莉顿·梅斯特,,6,,,,,,25,7.7,,, 42 分钟,,,,,布蕾克·莱弗利,,,美国,,,,,绯闻女孩  第二季,,,,3198015,,,59803,,,,2008-09-01(美国),佩恩·拜德格雷,,J. Miller Tobin,Joshua Safran,
,,https://movie.douban.com/subject/1427816/,犯罪/剧情/悬疑,2005,,谢默·摩尔,托马斯·吉布森,,12,,,,,,22,9,,, 45分钟,,2005-09-22,,,曼迪·帕廷金,,,美国/加拿大,,,,,犯罪心理 第一季,美国哥伦比亚广播公司,,,1427816,,,42257,,,,2005-09-22(美国),劳拉·格劳蒂尼,,Charles Haid,杰夫·戴维斯,
,,https://movie.douban.com/subject/2300194/,剧情/爱情,2007,,李依晓,邓超,,1,,,,,,26,7.9,,, 40分钟,,,,,孙俪,,,中国大陆,,,,,甜蜜蜜,嘉禾电影有限公司,,,2300194,,,17435,,,,2007-11-05(中国大陆),沙溢,,高希希,王宛平,
,,https://movie.douban.com/subject/2157188/,武侠/古装,2001,,刘松仁,黎姿,,1,,,,,,42,8,,, 44分钟,,,,2001年4月9日,吴启华,,,香港,,,,,倚天剑屠龙刀,香港电视广播有限公司,,,2157188,,,19666,,,,2001-04-09(香港),佘诗曼,,庄伟建,梁咏梅,
,,https://movie.douban.com/subject/25850640/,剧情/传记/动作,2015,,波伊德·霍布鲁克,乔安娜 克里斯蒂,,4,,,,,,10,9.2,,, 49分钟,,,,,瓦格纳·马拉,,,美国,,,,,毒枭 第一季,,,,25850640,,,25321,,,,2015-08-28(美国),莫里斯·孔特,,安德雷斯·拜兹,Carlo Bernard,
,,https://movie.douban.com/subject/2190925/,爱情/犯罪/悬疑,1997,,何宝生,林保怡,,1,,,,,,20,8.5,,, 45分钟,,,,"1997年12月22日
[11]",陈慧珊,,,香港,,,,,鉴证实录,香港电视广播有限公司（TVB）,,,2190925,,,27339,,,,1997-12-22(香港),李珊珊,,潘嘉德,贾伟南,
,,https://movie.douban.com/subject/2239292/,剧情/悬疑/历史,2005,,王海燕,罗海琼,,1,,,,,,52,8.7,,, 45分钟,,,,,何冰,,,中国大陆,,,,,大宋提刑官,,,,2239292,,,15644,,,,2005-03-20(中国大陆),谢兰,,阚卫平,钱林森,
,,https://movie.douban.com/subject/2148680/,剧情,1999,,古天乐,陈锦鸿,,1,,,,,,51,8.8,,, 43分钟,,,,,罗嘉良,,,香港,,,,,创世纪1：地产风云,,,,2148680,,,21682,,,,1999-10-11(香港),郭晋安,,戚其义,周旭明,
,,https://movie.douban.com/subject/2248530/,剧情/爱情,2003,,于娜,孙俪,,1,,,,,,30,6.9,,, 47分钟,,,,2004-01-26,何润东,,,中国大陆,,,,,一米阳光,海润影视,,,2248530,,,12365,,"中国教育电视台三套
[12]",,2004-03-01(中国大陆),印小天,,张晓光,李玮,
,,https://movie.douban.com/subject/25862357/,剧情/战争/奇幻,2016,,斯蒂芬·迪兰,艾米莉亚·克拉克,,8,,,,,,10,9.4,,, 60分钟,,,,2016-04-24,麦茜·威廉姆斯,,,美国/英国,,,,,权力的游戏 第六季,HBO,,,25862357,,,74357,,,,2016-04-24(美国),伊萨克·亨普斯特德-怀特,,杰雷米·波德斯瓦,戴维·贝尼奥夫,
,,https://movie.douban.com/subject/2157156/,剧情/爱情,2002,,朱旭,刘若英,,1,,,,,,23,8.8,,, 46分钟,,,,,黄磊,,,中国大陆,,,,,似水年华,中国电影合作制片公司，北京曼孚文化传播有限公司,,,2157156,,,18842,,,,2003-07-04(中国大陆),李心洁,,黄磊,黄磊,
,,https://movie.douban.com/subject/4135704/,剧情/爱情/战争,2010,,齐芳,李小冉,,1,,,,,,36,8.3,,, 45分钟,,,,2010年8月30日,钟汉良,,,中国大陆,,,,,来不及说我爱你,北京光彩世纪、湖南电广传媒股份有限公司节目分公司,,,4135704,,,26732,,,,2010-08-30(中国大陆),谭凯,,曾丽珍,周涌,
,,https://movie.douban.com/subject/25812420/,剧情/爱情/奇幻,2015,,张丹峰,赵丽颖,,1,,,钻石独播剧场,,,50,6.2,,, 45分钟,,2015年6月9日,,每周二周三晚22:00,霍建华,,,中国大陆,,,,,花千骨,慈文影视传播有限公司,,,25812420,,,28831,,湖南卫视,,2015-06-09(中国大陆),蒋欣,,林玉芬,Fresh果果,
,,https://movie.douban.com/subject/26344999/,剧情/爱情/古装,2016,,毛晓彤,罗晋,,1,,,,,,54,4.8,,, 45分钟,,2016年11月11日,,,唐嫣,,,中国大陆,,,,,锦绣未央,克顿影视、丰璟传媒、乐华娱乐,,,26344999,,,25096,,"东方卫视
[4]",,2016-11-11(中国大陆),吴建豪,,李慧珠,程婷钰,
,,https://movie.douban.com/subject/1831581/,剧情/喜剧/动作,2000,,郝劭文,吴奇隆,,1,,,,,,31,6.4,,, 40分钟,,,,,赵薇,,,香港/中国大陆/台湾,,,,,侠女闯天关,,,,1831581,,,12710,,,,2000,顾宝明,,朱延平,江佩玲,
,,https://movie.douban.com/subject/3292384/,剧情,2009,,关菊英,杨怡,,1,,,,,,33,6.7,,,,,,,2009-10-19~2009-11-29,佘诗曼,,,香港,,,,,宫心计,香港电视广播有限公司,,,3292384,,,39997,,香港无线电视翡翠台,,2009-10-19(香港),米雪,,梅小青,贾伟南,
,,https://movie.douban.com/subject/26298756/,剧情/喜剧/悬疑,2015,,张若昀,金晨,,1,,,,,,20,8.3,,, 47分钟,,,,2015年7月6日,韩东君,,,中国大陆,,,,,无心法师,搜狐视频、上海唐人电影制作有限公司,,,26298756,,,34650,,搜狐视频,,2015-07-06(中国大陆),陈瑶,,林玉芬,徐子沅,
